country,highest_grade,gender,inschool,numeracy,age,urban
Nepal,3,1,NA,NA,6,2
Nepal,5,2,1,0,10,2
Nepal,6,2,NA,NA,15,2
Nepal,4,2,1,0,7,2
Nepal,6,2,1,1,10,2
Nepal,4,2,1,0,9999,2
Nepal,5,2,1,0,9,2
Nepal,4,1,1,0,9,2
Nepal,3,1,1,0,13,2
Nepal,2,1,NA,NA,6,2
Nepal,3,1,1,1,10,2
Nepal,5,2,1,0,10,2
Nepal,3,2,1,0,9,2
Nepal,2,2,NA,NA,5,2
Nepal,4,2,1,0,8,2
Nepal,4,2,1,0,9,2
Nepal,5,2,1,0,9999,2
Nepal,5,2,1,0,12,2
Nepal,3,2,1,0,7,2
Nepal,3,1,1,0,10,2
Nepal,5,2,1,1,9,2
Nepal,1,2,1,0,7,2
Nepal,3,1,NA,NA,9999,2
Nepal,1,1,1,0,7,2
Nepal,6,2,1,0,10,2
Nepal,1,2,1,0,7,2
Nepal,3,1,NA,NA,15,2
Nepal,6,2,NA,NA,16,2
Nepal,6,2,1,0,9999,2
Nepal,6,2,1,0,10,2
Nepal,3,1,1,0,8,2
Nepal,6,2,1,0,11,2
Nepal,1,2,NA,NA,6,2
Nepal,1,1,NA,NA,5,2
Nepal,4,2,1,0,8,2
Nepal,3,1,1,1,11,2
Nepal,4,1,1,0,10,2
Nepal,3,2,NA,NA,5,2
Nepal,1,1,NA,NA,5,2
Nepal,2,1,1,0,9,2
Nepal,5,2,1,1,9,2
Nepal,3,2,1,0,7,2
Nepal,6,2,1,0,12,2
Nepal,4,2,1,0,9,2
Nepal,2,1,1,0,8,2
Nepal,6,2,1,0,12,2
Nepal,3,1,NA,NA,6,2
Nepal,2,2,NA,NA,5,2
Nepal,1,2,NA,NA,5,2
Nepal,2,1,0,0,9,2
Nepal,5,1,1,0,11,2
Nepal,6,2,NA,NA,16,2
Nepal,2,1,1,0,7,2
Nepal,2,2,1,0,13,2
Nepal,5,1,NA,NA,15,2
Nepal,1,1,NA,NA,6,2
Nepal,1,2,1,0,9999,2
Nepal,6,1,1,0,11,2
Nepal,5,1,1,1,9,2
Nepal,1,2,NA,NA,5,2
Nepal,4,1,1,0,11,2
Nepal,5,2,1,0,14,2
Nepal,6,2,1,0,12,2
Nepal,1,2,NA,NA,6,2
Nepal,1,1,NA,NA,6,2
Nepal,1,2,1,0,7,2
Nepal,1,1,NA,NA,5,2
Nepal,4,1,0,1,13,2
Nepal,2,2,1,0,7,2
Nepal,3,2,1,0,7,2
Nepal,4,1,1,0,9,2
Nepal,1,1,NA,NA,6,2
Nepal,5,1,1,0,9,2
Nepal,4,2,1,0,8,2
Nepal,2,2,NA,NA,5,2
Nepal,1,2,NA,NA,6,2
Nepal,6,1,1,0,11,2
Nepal,6,1,1,1,11,2
Nepal,5,2,1,0,10,2
Nepal,6,1,1,0,10,2
Nepal,2,1,NA,NA,6,2
Nepal,4,2,1,0,7,2
Nepal,6,2,1,1,10,2
Nepal,6,1,1,0,10,2
Nepal,1,1,NA,NA,5,2
Nepal,2,2,NA,NA,6,2
Nepal,2,1,1,1,7,2
Nepal,5,2,1,0,10,2
Nepal,1,1,1,0,7,2
Nepal,2,1,1,0,7,2
Nepal,3,2,1,0,9,2
Nepal,3,2,1,0,7,2
Nepal,3,2,1,0,8,2
Nepal,6,1,1,0,11,2
Nepal,4,1,1,0,9,2
Nepal,6,2,1,0,9,2
Nepal,5,2,1,0,9,2
Nepal,6,1,1,0,9999,2
Nepal,3,1,1,0,7,2
Nepal,3,1,1,0,7,2
Nepal,2,1,NA,NA,9,2
Nepal,4,1,1,0,8,2
Nepal,1,2,NA,NA,9999,2
Nepal,1,1,NA,NA,5,2
Nepal,5,2,1,0,9,2
Nepal,2,1,NA,NA,6,2
Nepal,2,1,1,0,9999,2
Nepal,6,1,NA,NA,17,2
Nepal,2,2,1,0,7,2
Nepal,5,2,1,0,12,2
Nepal,1,2,NA,NA,5,2
Nepal,2,2,NA,NA,5,2
Nepal,2,1,1,0,8,2
Nepal,3,2,1,0,8,2
Nepal,3,2,NA,NA,6,2
Nepal,6,2,1,0,11,2
Nepal,3,2,1,0,8,2
Nepal,4,1,1,1,7,2
Nepal,4,1,1,0,10,2
Nepal,4,1,1,0,8,2
Nepal,3,2,1,0,7,2
Nepal,4,1,1,0,8,2
Nepal,4,2,1,0,7,2
Nepal,2,2,1,0,9999,2
Nepal,6,1,1,0,9,2
Nepal,1,1,NA,NA,6,2
Nepal,5,2,1,0,8,2
Nepal,3,1,1,1,10,2
Nepal,3,2,NA,NA,16,2
Nepal,3,2,1,0,8,2
Nepal,1,2,NA,NA,5,2
Nepal,6,2,1,0,10,2
Nepal,3,1,1,0,8,2
Nepal,4,2,1,0,8,2
Nepal,3,1,1,0,7,2
Nepal,2,2,1,1,8,2
Nepal,6,2,1,1,10,2
Nepal,2,2,1,0,6,2
Nepal,3,2,1,0,8,2
Nepal,6,1,1,1,11,2
Nepal,5,2,1,1,10,2
Nepal,1,1,NA,NA,6,2
Nepal,5,2,1,0,10,2
Nepal,1,2,NA,NA,5,2
Nepal,1,1,NA,NA,6,2
Nepal,3,2,1,1,9,2
Nepal,4,1,1,0,9,2
Nepal,2,1,NA,NA,6,2
Nepal,4,1,1,0,9,2
Nepal,4,1,1,0,10,2
Nepal,2,2,1,0,9999,2
Nepal,1,2,NA,NA,6,2
Nepal,4,1,1,1,11,2
Nepal,3,2,1,0,7,2
Nepal,6,2,0,1,10,2
Nepal,2,2,1,0,8,2
Nepal,2,1,1,0,9,2
Nepal,2,2,1,1,6,2
Nepal,3,1,1,0,12,2
Nepal,2,2,NA,NA,6,2
Nepal,3,2,1,0,9,2
Nepal,5,2,1,0,12,2
Nepal,6,1,1,1,10,2
Nepal,2,2,1,0,7,2
Nepal,5,1,1,1,10,2
Nepal,6,1,NA,NA,14,2
Nepal,5,2,1,0,13,2
Nepal,3,1,1,0,11,2
Nepal,6,2,1,1,9999,2
Nepal,2,2,NA,NA,6,2
Nepal,2,2,1,0,11,2
Nepal,3,2,NA,NA,5,2
Nepal,2,2,NA,NA,9999,2
Nepal,5,2,1,0,11,2
Nepal,5,2,1,0,9999,2
Nepal,3,2,1,0,10,2
Nepal,4,2,1,1,11,2
Nepal,5,1,1,0,9,2
Nepal,4,2,1,0,14,2
Nepal,4,1,1,0,9,2
Nepal,3,1,1,0,10,2
Nepal,3,1,1,0,8,2
Nepal,4,2,1,0,8,2
Nepal,3,2,1,0,7,2
Nepal,1,1,NA,NA,6,2
Nepal,1,2,NA,NA,5,2
Nepal,1,1,NA,NA,5,2
Nepal,2,1,1,0,7,2
Nepal,2,2,NA,NA,5,2
Nepal,3,1,1,0,7,2
Nepal,2,2,1,1,7,2
Nepal,2,2,1,0,6,2
Nepal,5,2,NA,NA,17,2
Nepal,4,2,1,0,11,2
Nepal,1,1,NA,NA,5,2
Nepal,5,1,1,0,11,2
Nepal,1,2,1,0,10,2
Nepal,1,1,NA,NA,6,2
Nepal,1,2,1,0,7,2
Nepal,1,2,NA,NA,6,2
Nepal,1,2,NA,NA,9999,2
Nepal,1,1,1,0,10,2
Nepal,3,2,1,0,12,2
Nepal,5,2,1,0,13,2
Nepal,2,2,1,0,8,2
Nepal,6,2,NA,NA,15,2
Nepal,3,2,1,0,9,2
Nepal,5,2,1,0,12,2
Nepal,4,2,1,0,13,2
Nepal,4,1,1,1,10,2
Nepal,1,1,NA,NA,6,2
Nepal,6,1,1,1,10,2
Nepal,6,1,1,0,11,2
Nepal,6,2,1,0,12,2
Nepal,1,1,1,0,6,2
Nepal,1,1,1,0,9999,2
Nepal,2,1,0,0,13,2
Nepal,1,2,NA,NA,6,2
Nepal,1,1,1,0,11,2
Nepal,6,1,1,1,13,2
Nepal,3,1,1,1,11,2
Nepal,3,2,1,1,10,2
Nepal,3,2,1,0,9999,2
Nepal,1,1,NA,NA,4,2
Nepal,2,1,1,0,7,2
Nepal,2,1,1,0,8,2
Nepal,2,1,1,0,7,2
Nepal,2,1,NA,NA,5,2
Nepal,1,1,NA,NA,6,2
Nepal,1,1,NA,NA,6,2
Nepal,2,1,1,0,7,2
Nepal,5,1,1,0,10,2
Nepal,5,1,1,1,12,1
Nepal,4,2,1,0,8,1
Nepal,4,1,1,0,11,1
Nepal,2,2,NA,NA,6,1
Nepal,6,1,1,0,14,1
Nepal,3,1,1,1,7,1
Nepal,3,2,1,0,7,1
Nepal,2,2,NA,NA,9999,1
Nepal,4,1,1,0,10,1
Nepal,2,1,1,0,9,1
Nepal,2,2,1,0,9999,1
Nepal,4,1,1,0,9999,1
Nepal,4,1,1,1,8,1
Nepal,3,1,1,0,8,1
Nepal,3,2,1,1,8,1
Nepal,1,2,NA,NA,5,1
Nepal,5,2,1,0,8,1
Nepal,4,2,1,0,9999,1
Nepal,5,2,1,1,9,1
Nepal,6,1,1,0,10,1
Nepal,1,1,NA,NA,6,1
Nepal,6,2,1,1,10,1
Nepal,4,2,1,0,8,1
Nepal,4,1,1,0,9,1
Nepal,6,1,1,1,12,1
Nepal,5,2,1,0,10,1
Nepal,4,2,1,0,9,1
Nepal,5,2,1,1,10,1
Nepal,1,2,NA,NA,6,1
Nepal,2,2,NA,NA,6,1
Nepal,1,2,NA,NA,5,1
Nepal,1,1,NA,NA,5,1
Nepal,6,1,NA,NA,16,1
Nepal,1,1,NA,NA,5,1
Nepal,3,2,1,0,8,1
Nepal,1,2,NA,NA,9999,1
Nepal,4,2,1,0,8,1
Nepal,5,1,1,0,9,1
Nepal,2,1,NA,NA,5,1
Nepal,2,2,1,0,7,1
Nepal,2,1,1,0,8,1
Nepal,4,1,1,0,10,1
Nepal,4,1,1,0,10,1
Nepal,3,1,1,0,10,1
Nepal,3,1,1,0,7,1
Nepal,3,2,1,0,7,1
Nepal,3,2,NA,NA,6,1
Nepal,5,2,1,0,9,1
Nepal,4,2,NA,NA,6,1
Nepal,6,1,1,0,11,1
Nepal,3,1,1,0,7,1
Nepal,1,2,1,0,9999,1
Nepal,2,1,1,0,8,1
Nepal,6,1,1,1,11,1
Nepal,2,2,1,0,8,1
Nepal,5,1,1,0,10,1
Nepal,4,1,1,0,9,1
Nepal,3,1,1,0,9,1
Nepal,5,2,1,0,10,1
Nepal,6,1,1,0,11,1
Nepal,4,2,1,0,8,1
Nepal,4,1,1,1,8,1
Nepal,4,1,1,1,9999,1
Nepal,3,2,1,1,8,1
Nepal,1,1,NA,NA,5,1
Nepal,4,1,1,0,12,1
Nepal,2,1,NA,NA,5,1
Nepal,5,2,1,1,10,1
Nepal,4,1,1,1,8,1
Nepal,1,2,NA,NA,6,1
Nepal,6,2,1,0,11,1
Nepal,4,1,1,0,8,1
Nepal,4,2,1,0,7,1
Nepal,4,2,1,1,7,1
Nepal,1,2,NA,NA,5,1
Nepal,2,1,1,0,7,1
Nepal,6,2,1,0,12,1
Nepal,5,1,1,0,11,1
Nepal,2,1,NA,NA,6,1
Nepal,4,2,1,1,8,1
Nepal,3,1,1,0,7,1
Nepal,3,2,0,1,7,1
Nepal,1,2,NA,NA,6,1
Nepal,4,2,1,1,8,1
Nepal,2,1,1,0,7,1
Nepal,3,2,1,0,8,1
Nepal,1,1,NA,NA,9999,1
Nepal,2,1,1,0,9,1
Nepal,3,1,1,0,9,1
Nepal,3,1,1,0,8,1
Nepal,6,2,1,1,9999,1
Nepal,5,2,1,0,10,1
Nepal,3,2,1,0,8,1
Nepal,5,1,NA,NA,14,1
Nepal,3,1,1,1,7,1
Nepal,3,2,1,0,8,1
Nepal,3,1,1,0,9,1
Nepal,4,1,1,0,10,1
Nepal,6,1,1,0,11,1
Nepal,3,2,1,0,8,1
Nepal,1,2,NA,NA,6,1
Nepal,5,2,1,1,10,1
Nepal,5,1,1,1,9,1
Nepal,3,2,1,0,12,1
Nepal,4,2,1,1,8,1
Nepal,1,2,1,0,7,1
Nepal,3,1,1,1,9999,1
Nepal,5,2,1,0,9,1
Nepal,1,1,NA,NA,5,1
Nepal,5,1,1,0,10,1
Nepal,3,2,1,1,7,1
Nepal,2,2,NA,NA,5,1
Nepal,4,1,1,0,8,1
Nepal,3,1,1,1,7,1
Nepal,4,2,1,0,10,1
Nepal,3,1,1,0,8,1
Nepal,2,1,1,0,7,1
Nepal,3,1,1,1,9,1
Nepal,3,1,1,0,8,1
Nepal,2,1,1,0,9999,1
Nepal,2,2,1,0,7,1
Nepal,3,1,0,0,8,1
Nepal,3,2,1,0,7,1
Nepal,6,1,1,1,9,1
Nepal,5,1,1,0,11,1
Nepal,3,2,1,0,9,1
Nepal,3,1,1,1,8,1
Nepal,6,2,1,0,11,1
Nepal,5,1,1,0,10,1
Nepal,1,2,NA,NA,5,1
Nepal,4,1,1,1,10,1
Nepal,3,1,1,1,8,1
Nepal,6,2,1,1,11,1
Nepal,1,2,1,0,7,1
Nepal,5,2,1,1,10,1
Nepal,6,1,1,0,10,1
Nepal,2,1,1,0,9999,1
Nepal,6,1,1,0,9999,1
Nepal,6,1,1,0,11,1
Nepal,5,1,1,0,7,1
Nepal,1,2,NA,NA,9999,1
Nepal,1,1,NA,NA,6,1
Nepal,2,1,1,1,7,1
Nepal,5,1,1,0,10,1
Nepal,6,1,1,0,12,1
Nepal,6,2,1,1,10,1
Nepal,2,1,1,0,7,1
Nepal,5,1,1,0,9,1
Nepal,3,2,NA,NA,12,1
Nepal,2,2,1,0,8,1
Nepal,4,1,1,0,11,1
Nepal,6,1,1,0,13,1
Nepal,5,2,NA,NA,16,1
Nepal,3,2,1,1,8,1
Nepal,6,2,1,1,11,1
Nepal,5,2,1,1,10,1
Nepal,6,2,1,1,12,1
Nepal,4,1,1,0,11,1
Nepal,6,1,1,0,10,1
Nepal,4,1,1,0,10,1
Nepal,1,1,1,0,7,1
Nepal,2,1,1,0,7,1
Nepal,6,1,1,1,11,1
Nepal,4,1,1,0,10,1
Nepal,3,1,1,1,8,1
Nepal,5,1,NA,NA,15,1
Nepal,1,1,NA,NA,5,1
Nepal,3,1,1,0,8,1
Nepal,2,2,1,0,7,1
Nepal,6,2,1,0,12,1
Nepal,5,1,1,0,13,1
Nepal,6,1,NA,NA,16,1
Nepal,4,1,1,0,7,1
Nepal,3,2,1,0,8,1
Nepal,3,1,1,1,9999,1
Nepal,4,1,1,1,11,1
Nepal,6,2,1,1,13,1
Nepal,1,1,NA,NA,6,1
Nepal,6,2,1,0,11,1
Nepal,3,2,1,1,10,1
Nepal,3,1,1,0,9999,1
Nepal,6,2,NA,NA,16,1
Nepal,2,1,NA,NA,9999,1
Nepal,6,2,1,0,11,1
Nepal,4,1,1,0,10,1
Nepal,2,2,NA,NA,5,1
Nepal,4,2,1,0,9,1
Nepal,5,1,1,0,9999,1
Nepal,5,2,1,0,9,1
Nepal,2,2,NA,NA,6,1
Nepal,3,2,1,0,7,1
Nepal,2,2,NA,NA,6,1
Nepal,3,1,1,0,7,1
Nepal,1,1,NA,NA,5,1
Nepal,2,2,1,0,7,1
Nepal,3,2,1,0,8,1
Nepal,2,1,1,0,6,1
Nepal,2,1,NA,NA,6,1
Nepal,1,1,NA,NA,5,1
Nepal,1,2,NA,NA,5,1
Nepal,1,2,1,0,8,1
Nepal,1,2,1,0,8,1
Nepal,3,2,0,0,10,1
Nepal,3,1,NA,NA,16,1
Nepal,6,2,1,0,12,1
Nepal,1,2,1,0,9,1
Nepal,3,2,0,0,14,1
Nepal,4,1,1,1,10,1
Nepal,2,1,1,0,7,1
Nepal,5,1,1,0,8,1
Nepal,3,1,1,1,8,1
Nepal,6,2,1,0,11,1
Nepal,1,1,NA,NA,5,1
Nepal,5,1,1,0,12,1
Nepal,3,1,1,0,10,1
Nepal,6,2,1,1,11,1
Nepal,6,1,1,1,10,1
Nepal,5,1,0,0,13,1
Nepal,5,1,1,0,10,1
Nepal,6,1,1,1,10,1
Nepal,1,1,NA,NA,6,1
Nepal,1,2,1,0,6,1
Nepal,4,1,1,0,9,1
Nepal,4,2,1,0,9,1
Nepal,4,2,1,0,7,1
Nepal,1,2,1,0,8,1
Nepal,2,2,1,1,7,1
Nepal,4,2,1,1,8,1
Nepal,5,1,1,1,10,1
Nepal,5,1,1,1,10,1
Nepal,3,1,1,1,8,1
Nepal,2,2,1,0,7,1
Nepal,4,2,1,0,9999,1
Nepal,1,2,NA,NA,4,1
Nepal,5,1,1,1,11,1
Nepal,1,1,1,0,6,1
Nepal,4,2,1,0,12,1
Nepal,4,1,1,0,9,1
Nepal,5,2,1,1,12,1
Nepal,6,1,1,1,9999,1
Nepal,5,1,1,0,9,1
Nepal,2,2,NA,NA,6,1
Nepal,2,2,NA,NA,9999,1
Nepal,1,1,NA,NA,6,1
Nepal,4,1,1,0,8,1
Nepal,2,2,1,0,6,1
Nepal,6,1,1,1,11,1
Nepal,5,2,1,0,12,1
Nepal,4,1,1,0,10,1
Nepal,1,1,NA,NA,5,1
Nepal,3,2,1,0,9,1
Nepal,2,1,1,0,7,1
Nepal,4,2,1,0,13,1
Nepal,1,1,NA,NA,5,1
Nepal,1,2,NA,NA,5,1
Nepal,2,2,1,0,7,1
Nepal,2,1,NA,NA,5,1
Nepal,3,1,1,0,8,1
Nepal,3,1,1,0,8,1
Nepal,6,2,1,1,12,1
Nepal,2,2,1,0,7,1
Nepal,1,2,NA,NA,6,1
Nepal,6,2,1,1,10,1
Nepal,3,1,1,0,9,1
Nepal,6,1,1,0,12,1
Nepal,3,2,1,1,8,1
Nepal,6,1,1,0,12,1
Nepal,6,1,1,1,12,1
Nepal,2,1,1,0,9,1
Nepal,3,1,1,0,8,1
Nepal,2,1,1,0,7,1
Nepal,4,2,1,1,10,1
Nepal,6,2,1,1,11,1
Nepal,6,1,1,0,13,1
Nepal,4,1,1,1,12,2
Nepal,1,1,1,0,9,2
Nepal,5,2,1,1,11,2
Nepal,4,2,1,0,10,2
Nepal,2,1,1,0,9,2
Nepal,2,1,1,0,9,2
Nepal,1,2,1,0,6,2
Nepal,1,1,NA,NA,6,2
Nepal,2,1,1,0,8,2
Nepal,2,2,1,0,8,2
Nepal,4,2,1,1,12,2
Nepal,6,2,1,0,13,2
Nepal,1,2,NA,NA,5,2
Nepal,2,1,1,0,10,2
Nepal,1,1,1,0,7,2
Nepal,6,2,NA,NA,15,2
Nepal,1,2,1,0,9,2
Nepal,2,2,1,0,6,2
Nepal,2,2,1,0,10,2
Nepal,6,1,1,0,10,2
Nepal,5,2,1,1,12,2
Nepal,3,2,NA,NA,15,2
Nepal,1,1,1,0,9,2
Nepal,1,2,1,0,7,2
Nepal,5,1,1,1,13,2
Nepal,5,1,1,0,11,2
Nepal,1,1,1,0,9,2
Nepal,5,2,1,1,10,2
Nepal,2,2,NA,NA,6,2
Nepal,3,1,1,1,10,2
Nepal,1,2,NA,NA,4,2
Nepal,2,2,1,0,7,2
Nepal,3,1,1,1,8,2
Nepal,1,1,1,0,7,2
Nepal,6,1,1,0,13,2
Nepal,1,1,1,0,8,2
Nepal,2,1,1,0,9,2
Nepal,3,1,1,1,9999,2
Nepal,6,2,NA,NA,15,2
Nepal,2,1,0,0,13,2
Nepal,1,2,1,0,8,2
Nepal,3,1,0,0,13,2
Nepal,1,1,0,0,9999,2
Nepal,1,2,NA,NA,5,2
Nepal,1,1,1,0,12,2
Nepal,1,1,1,0,8,2
Nepal,2,1,NA,NA,5,2
Nepal,2,2,NA,NA,6,2
Nepal,6,2,1,0,9,2
Nepal,3,2,1,0,9999,2
Nepal,2,2,1,0,8,2
Nepal,3,1,1,0,9,2
Nepal,3,2,1,0,9,2
Nepal,2,1,NA,NA,6,2
Nepal,5,1,1,0,9,2
Nepal,3,1,1,0,7,2
Nepal,4,1,1,0,11,2
Nepal,3,2,1,0,8,2
Nepal,1,2,1,0,6,2
Nepal,4,2,1,1,11,2
Nepal,5,2,NA,NA,14,2
Nepal,2,2,1,0,7,2
Nepal,2,2,1,0,7,2
Nepal,1,1,NA,NA,4,2
Nepal,6,1,1,1,14,2
Nepal,1,1,NA,NA,5,2
Nepal,1,2,0,0,13,2
Nepal,1,2,NA,NA,6,2
Nepal,3,2,1,0,7,2
Nepal,3,2,0,0,12,2
Nepal,4,2,1,0,11,2
Nepal,1,2,1,0,8,2
Nepal,1,1,NA,NA,4,2
Nepal,6,2,1,0,10,2
Nepal,5,2,1,0,9999,2
Nepal,6,1,1,0,9999,2
Nepal,2,2,1,0,7,2
Nepal,2,1,1,0,9999,2
Nepal,1,1,NA,NA,5,2
Nepal,3,2,0,0,10,2
Nepal,4,1,1,0,9,2
Nepal,6,1,1,0,12,2
Nepal,4,2,1,0,9999,2
Nepal,5,2,1,0,9,2
Nepal,6,1,1,1,9,2
Nepal,6,1,1,0,9999,2
Nepal,1,1,NA,NA,6,2
Nepal,2,1,1,0,9999,2
Nepal,5,1,NA,NA,14,2
Nepal,5,2,1,1,10,2
Nepal,6,1,NA,NA,14,2
Nepal,6,2,1,1,12,2
Nepal,1,1,NA,NA,5,2
Nepal,4,2,1,0,12,2
Nepal,2,1,1,0,9,2
Nepal,6,1,1,1,12,2
Nepal,1,2,NA,NA,5,2
Nepal,2,2,1,0,11,2
Nepal,3,2,1,1,11,2
Nepal,3,1,1,0,8,2
Nepal,3,1,1,0,12,2
Nepal,6,1,1,1,11,2
Nepal,3,1,0,0,11,2
Nepal,1,2,NA,NA,5,2
Nepal,1,2,NA,NA,5,2
Nepal,1,2,NA,NA,6,2
Nepal,2,1,1,0,8,2
Nepal,1,2,1,0,8,2
Nepal,4,2,1,0,9,2
Nepal,6,2,NA,NA,16,2
Nepal,3,2,1,0,11,2
Nepal,2,1,1,0,8,2
Nepal,1,1,1,0,8,2
Nepal,1,2,1,0,7,2
Nepal,1,2,1,0,7,2
Nepal,1,1,NA,NA,5,2
Nepal,4,2,1,0,12,2
Nepal,3,2,1,0,11,2
Nepal,2,1,1,0,7,2
Nepal,1,1,1,0,13,2
Nepal,5,1,1,0,13,2
Nepal,6,1,1,0,13,2
Nepal,5,1,1,1,13,2
Nepal,1,2,NA,NA,9999,2
Nepal,2,2,NA,NA,6,2
Nepal,2,2,1,0,9,2
Nepal,1,2,1,0,9,2
Nepal,1,1,NA,NA,5,2
Nepal,2,1,1,0,9,2
Nepal,3,2,1,0,8,2
Nepal,3,1,1,0,11,2
Nepal,4,1,0,0,11,2
Nepal,4,2,NA,NA,9999,2
Nepal,5,1,1,1,11,2
Nepal,3,2,1,0,9999,2
Nepal,6,1,1,1,14,2
Nepal,6,2,1,0,13,2
Nepal,1,1,1,0,10,2
Nepal,1,2,1,0,9999,2
Nepal,2,1,NA,NA,5,2
Nepal,3,2,1,0,10,2
Nepal,5,2,1,1,13,2
Nepal,4,2,NA,NA,9999,2
Nepal,3,1,NA,NA,15,2
Nepal,6,2,1,0,12,2
Nepal,5,1,1,1,12,2
Nepal,3,1,1,0,12,2
Nepal,1,2,NA,NA,6,2
Nepal,2,2,0,0,12,2
Nepal,2,1,1,0,8,2
Nepal,2,2,1,0,11,2
Nepal,5,1,1,0,10,2
Nepal,3,1,1,0,11,2
Nepal,5,1,1,0,14,2
Nepal,3,2,1,0,8,2
Nepal,1,1,1,0,9999,2
Nepal,1,2,1,0,9,2
Nepal,1,1,NA,NA,5,2
Nepal,1,2,0,0,13,2
Nepal,1,1,NA,NA,5,2
Nepal,3,2,1,0,11,2
Nepal,5,2,1,0,13,2
Nepal,3,2,NA,NA,15,2
Nepal,4,1,1,0,10,2
Nepal,4,2,0,0,14,2
Nepal,1,1,1,0,9,2
Nepal,1,2,NA,NA,5,2
Nepal,2,2,1,0,10,2
Nepal,1,2,NA,NA,5,2
Nepal,1,1,1,0,9999,2
Nepal,5,1,1,0,12,2
Nepal,6,1,NA,NA,15,2
Nepal,3,2,1,0,10,2
Nepal,5,1,1,1,10,2
Nepal,1,1,1,1,8,2
Nepal,5,1,1,0,14,2
Nepal,4,2,1,1,11,2
Nepal,2,1,1,1,10,2
Nepal,6,2,1,1,11,2
Nepal,1,1,1,0,11,2
Nepal,4,2,1,0,8,2
Nepal,1,2,NA,NA,5,2
Nepal,1,1,1,0,7,2
Nepal,4,2,1,0,11,2
Nepal,3,1,1,1,13,2
Nepal,2,2,1,0,10,2
Nepal,1,2,1,0,6,2
Nepal,2,1,1,0,10,2
Nepal,1,2,NA,NA,5,2
Nepal,3,2,1,0,10,2
Nepal,1,2,NA,NA,9999,2
Nepal,2,1,NA,NA,16,2
Nepal,3,1,1,0,12,2
Nepal,1,1,1,0,8,2
Nepal,5,2,1,0,9,2
Nepal,4,1,1,0,9,2
Nepal,4,1,1,1,11,2
Nepal,3,1,1,0,9,2
Nepal,5,2,1,0,13,2
Nepal,1,1,1,0,8,2
Nepal,1,1,NA,NA,5,2
Nepal,1,1,1,0,10,2
Nepal,4,1,1,1,11,2
Nepal,5,2,NA,NA,16,2
Nepal,2,2,1,0,10,2
Nepal,1,1,1,0,7,2
Nepal,5,1,1,0,10,2
Nepal,3,2,1,0,10,2
Nepal,5,1,NA,NA,15,2
Nepal,2,2,NA,NA,16,2
Nepal,5,1,1,1,11,2
Nepal,1,1,NA,NA,4,2
Nepal,3,1,1,0,9,2
Nepal,3,1,1,0,7,2
Nepal,3,1,1,1,10,2
Nepal,2,2,1,0,8,2
Nepal,4,1,1,1,11,2
Nepal,1,1,1,0,8,2
Nepal,2,2,1,0,9,2
Nepal,2,2,1,0,10,2
Nepal,1,2,1,0,7,2
Nepal,5,2,1,0,9,2
Nepal,1,1,NA,NA,5,2
Nepal,3,2,1,0,8,2
Nepal,5,2,0,0,13,2
Nepal,2,2,1,0,7,2
Nepal,1,1,1,0,7,2
Nepal,2,1,1,0,9999,2
Nepal,2,2,1,0,8,2
Nepal,4,1,NA,NA,11,2
Nepal,1,1,1,0,7,2
Nepal,2,2,NA,NA,17,2
Nepal,5,2,NA,NA,16,2
Nepal,3,2,1,1,9,2
Nepal,3,1,1,0,10,2
Nepal,1,1,NA,NA,6,2
Nepal,1,2,1,0,7,2
Nepal,6,1,1,0,11,2
Nepal,2,2,1,0,7,2
Nepal,6,1,1,0,13,2
Nepal,6,2,1,0,11,2
Nepal,6,1,1,0,11,2
Nepal,4,1,1,1,9,2
Nepal,2,2,1,0,9,2
Nepal,1,1,NA,NA,5,2
Nepal,5,2,NA,NA,13,2
Nepal,2,1,1,0,7,2
Nepal,6,2,1,0,9,2
Nepal,5,2,1,0,12,2
Nepal,1,2,1,0,9,2
Nepal,6,2,1,0,12,2
Nepal,4,2,0,0,13,2
Nepal,6,2,NA,NA,15,2
Nepal,1,2,1,0,11,2
Nepal,6,2,NA,NA,9999,2
Nepal,1,1,1,0,7,1
Nepal,5,2,1,1,10,1
Nepal,1,2,1,0,7,1
Nepal,3,2,1,1,9999,1
Nepal,2,2,1,0,6,1
Nepal,1,2,NA,NA,4,1
Nepal,1,2,1,0,8,1
Nepal,1,1,NA,NA,5,1
Nepal,4,1,1,0,9,1
Nepal,2,1,1,0,10,1
Nepal,3,1,1,0,9999,1
Nepal,3,2,1,1,12,1
Nepal,1,2,1,0,7,1
Nepal,5,2,1,0,10,1
Nepal,3,1,1,1,8,1
Nepal,1,1,NA,NA,5,1
Nepal,3,2,1,0,7,1
Nepal,3,1,1,0,12,1
Nepal,2,1,1,0,8,1
Nepal,1,1,NA,NA,5,1
Nepal,1,1,0,0,6,1
Nepal,2,1,NA,NA,6,1
Nepal,1,1,NA,NA,5,1
Nepal,4,1,1,0,12,1
Nepal,3,2,1,0,7,1
Nepal,3,2,1,0,9999,1
Nepal,3,1,NA,NA,15,1
Nepal,6,1,1,0,12,1
Nepal,5,2,NA,NA,16,1
Nepal,3,1,1,0,12,1
Nepal,3,1,1,0,8,1
Nepal,3,2,1,0,9,1
Nepal,3,1,1,1,7,1
Nepal,1,1,1,0,7,1
Nepal,3,1,1,0,8,1
